PCA1,PCA2,PCA3,PCA4,PCA5,,,,,,,
1.014693694,0.621414414,0.609990991,-0.53490991,0.650306306,,,,,,,65.42778512
1.212225225,0.537675676,0.662369369,-0.238693694,0.617441441,,,,,,,74.53898064
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333,,,,,,,35.55645361
0.753031532,0.563261261,0.798211712,-0.012617117,-0.208698198,,,,,,,45.48775214
0.7935,0.453,0.811833333,-0.070833333,-0.246166667,,,,,,,43.70969458
0.813364865,0.455594595,0.801211712,-0.075617117,-0.242031532,,,,,,,44.42696479
0.88122973,0.572855856,0.562256757,-0.414734234,-0.41722973,,,,,,,39.496193
0.791099099,0.676630631,0.575189189,-0.344558559,-0.390099099,,,,,,,39.48107502
0.614567568,0.756369369,0.620477477,-0.262774775,-0.374900901,,,,,,,35.94879198
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.243837838,0.867513514,0.733054054,-0.096540541,-0.167837838,,,,,,,30.94826525
0.313166667,0.616666667,0.6005,-0.171166667,-0.191166667,,,,,,,25.86819926
0.489698198,0.536927928,0.555211712,-0.25295045,-0.206364865,,,,,,,29.40048229
0.714563063,0.425522523,0.493256757,-0.526067568,-0.354563063,,,,,,,29.38224333
0.871427928,0.603117117,0.553968468,-0.545184685,-0.336094595,,,,,,,39.78776784
0.75522973,0.575189189,0.602256757,-0.526400901,-0.35422973,,,,,,,35.19469749
0.901094595,0.57545045,0.551635135,-0.419518018,-0.413094595,,,,,,,40.21346319
0.694765766,0.651297297,0.612855856,-0.330558559,-0.404099099,,,,,,,35.60527485
0.614567568,0.756369369,0.620477477,-0.262774775,-0.374900901,,,,,,,35.94879198
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.243837838,0.867513514,0.733054054,-0.096540541,-0.167837838,,,,,,,30.94826525
0.313166667,0.616666667,0.6005,-0.171166667,-0.191166667,,,,,,,25.86819926
0.538031532,0.505261261,0.538545045,-0.444283784,-0.339364865,,,,,,,25.84996029
0.714563063,0.425522523,0.493256757,-0.526067568,-0.354563063,,,,,,,29.38224333
0.871427928,0.603117117,0.553968468,-0.545184685,-0.336094595,,,,,,,39.78776784
1.017292793,0.603378378,0.503346847,-0.438301802,-0.394959459,,,,,,,44.80653357
0.791099099,0.676630631,0.575189189,-0.344558559,-0.390099099,,,,,,,39.48107502
0.614567568,0.756369369,0.620477477,-0.262774775,-0.374900901,,,,,,,35.94879198
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.243837838,0.867513514,0.733054054,-0.096540541,-0.167837838,,,,,,,30.94826525
0.524833333,0.727,0.7405,-0.120166667,-0.2195,,,,,,,37.86303923
0.824364865,0.550927928,0.747211712,-0.32795045,-0.410364865,,,,,,,40.15138596
1.12722973,0.322522523,0.87359009,-0.155067568,-0.44222973,,,,,,,50.0826845
1.250094595,0.30345045,0.857301802,0.075815315,-0.432427928,,,,,,,56.88729436
1.017099099,0.500963964,0.828855856,0.276774775,-0.233765766,,,,,,,57.39884251
0.714234234,0.729369369,0.702477477,0.103891892,-0.201900901,,,,,,,47.46754396
0.319369369,0.745774775,0.575765766,-0.114990991,-0.150036036,,,,,,,29.72888144
0.203171171,0.717846847,0.624054054,-0.096207207,-0.168171171,,,,,,,25.13581108
0.183306306,0.715252252,0.634675676,-0.091423423,-0.172306306,,,,,,,24.41854087
0.313166667,0.616666667,0.6005,-0.171166667,-0.191166667,,,,,,,25.86819926
0.312968468,0.356738739,0.505121622,-0.22904955,-0.228968468,,,,,,,18.27768754
0.6125,0.180666667,0.511833333,-0.436833333,-0.419833333,,,,,,,20.56603426
0.892364865,0.261927928,0.624545045,-0.58195045,-0.577031532,,,,,,,29.72762245
1.04922973,0.439522523,0.685256757,-0.601067568,-0.558563063,,,,,,,40.13314701
0.769364865,0.358261261,0.572545045,-0.45595045,-0.401364865,,,,,,,30.97155879
0.717563063,0.519522523,0.401256757,-0.288400901,-0.241896396,,,,,,,34.92767517
0.863427928,0.519783784,0.350635135,-0.181518018,-0.300761261,,,,,,,39.94644087
0.794099099,0.770630631,0.483189189,-0.106891892,-0.277432432,,,,,,,45.02650686
0.566234234,0.788036036,0.637144144,-0.071441441,-0.241900901,,,,,,,39.49931397
0.435432432,0.917297297,0.655522523,-0.206225225,0.156567568,,,,,,,43.45063418
0.587297297,0.961891892,0.599234234,-0.306342342,0.472702703,,,,,,,54.51846272
0.567432432,0.959297297,0.609855856,-0.301558559,0.468567568,,,,,,,53.8011925
0.638630631,1.024225225,0.490567568,-0.260009009,0.452369369,,,,,,,56.51337256
0.486765766,0.979630631,0.546855856,-0.159891892,0.136234234,,,,,,,45.44554403
0.466900901,0.977036036,0.557477477,-0.155108108,0.132099099,,,,,,,44.72827381
0.612166667,0.659666667,0.8355,-0.012166667,0.1045,,,,,,,48.43022727
0.947364865,0.500261261,0.834211712,-0.301283784,0.211635135,,,,,,,57.19333212
1.285896396,0.288522523,0.95259009,-0.209734234,0.47777027,,,,,,,73.59938881
1.357094595,0.35345045,0.833301802,-0.168184685,0.461572072,,,,,,,76.31156886
0.992099099,0.508963964,0.850522523,0.128108108,0.348234234,,,,,,,66.47255868
0.653567568,0.720702703,0.732144144,0.036558559,0.082099099,,,,,,,50.06650201
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.243837838,0.867513514,0.733054054,-0.096540541,-0.167837838,,,,,,,30.94826525
0.534166667,0.776666667,0.647166667,-0.458166667,-0.011833333,,,,,,,38.48068978
0.473635135,0.624405405,0.548788288,-0.45304955,-0.016301802,,,,,,,31.95096536
0.413103604,0.472144144,0.45040991,-0.447932432,-0.02077027,,,,,,,25.42124103
0.384635135,0.506405405,0.456454955,-0.261382883,0.116364865,,,,,,,29.6890332
0.763833333,0.444333333,0.683833333,-0.170166667,0.382833333,,,,,,,51.90754405
0.784635135,0.591405405,0.803454955,-0.165716216,0.379031532,,,,,,,57.00272805
0.744166667,0.701666667,0.789833333,-0.1075,0.4165,,,,,,,58.7807856
0.764031532,0.704261261,0.779211712,-0.112283784,0.420635135,,,,,,,59.4980558
1.102563063,0.492522523,0.89759009,-0.020734234,0.68677027,,,,,,,75.90411249
0.910031532,0.298261261,0.844878378,0.079716216,0.370301802,,,,,,,59.0238298
0.5715,0.51,0.7265,-0.011833333,0.104166667,,,,,,,42.61777309
0.252635135,0.464405405,0.502121622,-0.16604955,-0.195635135,,,,,,,19.33847487
0.293103604,0.354144144,0.515743243,-0.224265766,-0.233103604,,,,,,,17.56041734
0.232572072,0.201882883,0.417364865,-0.219148649,-0.237572072,,,,,,,11.03069297
0.440189189,0.427234234,0.52427027,-0.118702703,-0.220855856,,,,,,,26.11858586
0.359990991,0.532306306,0.531891892,-0.050918919,-0.191657658,,,,,,,26.462103
0.380792793,0.679378378,0.651513514,-0.046468468,-0.195459459,,,,,,,31.557287
0.189927928,0.716117117,0.631135135,-0.093018018,-0.170927928,,,,,,,24.65763094
0.21072973,0.863189189,0.750756757,-0.088567568,-0.17472973,,,,,,,29.75281491
0.436923423,0.789936937,0.678914414,-0.182310811,-0.17959009,,,,,,,35.07827343
0.739788288,0.561531532,0.805292793,-0.009427928,-0.211454955,,,,,,,45.00957198
0.91631982,0.481792793,0.760004505,-0.091211712,-0.226653153,,,,,,,48.54185504
1.035851351,0.515054054,0.62404955,-0.240995495,-0.375851351,,,,,,,47.70351306
0.703189189,0.739567568,0.513603604,-0.406702703,-0.350189189,,,,,,,36.69630922
0.737387387,0.785162162,0.568648649,-0.283153153,-0.355387387,,,,,,,40.78095241
0.420522523,0.684567568,0.63027027,-0.056036036,-0.187189189,,,,,,,32.99182741
0.536720721,0.712495495,0.581981982,-0.07481982,-0.169054054,,,,,,,37.58489775
0.345855856,0.749234234,0.561603604,-0.121369369,-0.144522523,,,,,,,30.68524172
0.366657658,0.896306306,0.681225225,-0.116918919,-0.148324324,,,,,,,35.78042569
0.299923423,0.614936937,0.607581081,-0.167977477,-0.193923423,,,,,,,25.39001911
0.299725225,0.355009009,0.512202703,-0.22586036,-0.231725225,,,,,,,17.79950742
0.476256757,0.27527027,0.466914414,-0.307644144,-0.246923423,,,,,,,21.33179046
0.681454955,0.421198198,0.510959459,-0.518094595,-0.361454955,,,,,,,28.18679297
0.66159009,0.418603604,0.521581081,-0.513310811,-0.36559009,,,,,,,27.46952278
0.859121622,0.334864865,0.573959459,-0.217094595,-0.398454955,,,,,,,36.58071832
1.00831982,0.282792793,0.643004505,0.270454955,-0.29831982,,,,,,,49.24243587
1.342851351,0.374054054,0.766716216,0.552337838,-0.316851351,,,,,,,68.04188571
1.055189189,0.561567568,0.72727027,0.326297297,-0.256855856,,,,,,,58.91557221
0.700990991,0.72763964,0.709558559,0.107081081,-0.204657658,,,,,,,46.98936385
0.346792793,0.893711712,0.691846847,-0.112135135,-0.152459459,,,,,,,35.0631555
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595,,,,,,,30.47008512
0.21072973,0.863189189,0.750756757,-0.088567568,-0.17472973,,,,,,,29.75281491
0.34059009,0.764603604,0.716581081,-0.168310811,-0.19359009,,,,,,,31.20247328
0.640121622,0.588531532,0.723292793,-0.376094595,-0.384454955,,,,,,,33.49082001
0.942986486,0.360126126,0.849671171,-0.203211712,-0.41631982,,,,,,,43.42211849
0.805788288,0.179198198,0.599959459,-0.109094595,-0.326121622,,,,,,,34.32621079
0.828986486,0.129459459,0.709004505,0.266788288,-0.162986486,,,,,,,42.68643284
0.900184685,0.194387387,0.589716216,0.308337838,-0.179184685,,,,,,,45.39861289
1.003855856,0.499234234,0.835936937,0.279963964,-0.236522523,,,,,,,56.92066238
0.700990991,0.72763964,0.709558559,0.107081081,-0.204657658,,,,,,,46.98936385
0.346792793,0.893711712,0.691846847,-0.112135135,-0.152459459,,,,,,,35.0631555
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595,,,,,,,30.47008512
0.21072973,0.863189189,0.750756757,-0.088567568,-0.17472973,,,,,,,29.75281491
0.34059009,0.764603604,0.716581081,-0.168310811,-0.19359009,,,,,,,31.20247328
0.381058559,0.654342342,0.730202703,-0.226527027,-0.231058559,,,,,,,29.42441575
0.421527027,0.544081081,0.743824324,-0.284743243,-0.268527027,,,,,,,27.64635821
0.715391892,0.485675676,0.758536036,-0.002527027,-0.287391892,,,,,,,40.63335392
1.009256757,0.42727027,0.773247748,0.279689189,-0.306256757,,,,,,,53.62034962
1.225121622,0.485864865,0.599626126,0.115905405,-0.441454955,,,,,,,56.65780783
0.89059009,0.394603604,0.475914414,-0.165977477,-0.422923423,,,,,,,37.85835796
0.784121622,0.545864865,0.293626126,-0.425427928,-0.402121622,,,,,,,32.17661266
0.878653153,0.483792793,0.351671171,-0.364878378,-0.440653153,,,,,,,35.20046852
1.213184685,0.575054054,0.475382883,-0.082995495,-0.459184685,,,,,,,53.9999184
0.955522523,0.588567568,0.64527027,-0.040369369,-0.429855856,,,,,,,47.39682024
0.604657658,0.702306306,0.747225225,0.121081081,-0.218657658,,,,,,,43.11356368
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459,,,,,,,31.1873553
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595,,,,,,,30.47008512
0.547256757,0.741936937,0.739581081,-0.198310811,0.075743243,,,,,,,43.85961728
0.807788288,0.647198198,0.669626126,-0.552761261,0.225545045,,,,,,,50.31613647
1.019986486,0.584126126,0.616337838,-0.715878378,0.508346847,,,,,,,60.32317767
1.142851351,0.565054054,0.60004955,-0.484995495,0.518148649,,,,,,,67.12778756
0.852522523,0.655900901,0.685936937,-0.123369369,0.362144144,,,,,,,59.59536307
0.640324324,0.718972973,0.739225225,0.039747748,0.079342342,,,,,,,49.58832183
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459,,,,,,,31.1873553
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595,,,,,,,30.47008512
0.598923423,0.657936937,0.842581081,-0.008977477,0.101743243,,,,,,,47.9520471
0.937454955,0.446198198,0.960959459,0.082572072,0.367878378,,,,,,,64.3581038
0.86059009,0.157603604,0.714247748,0.113689189,0.424743243,,,,,,,54.20140878
0.754121622,0.308864865,0.531959459,-0.145761261,0.445545045,,,,,,,48.5196635
0.475923423,0.412936937,0.416581081,-0.300310811,0.146076577,,,,,,,31.05281944
0.456058559,0.410342342,0.427202703,-0.295527027,0.141941441,,,,,,,30.33554925
0.527256757,0.47527027,0.307914414,-0.253977477,0.125743243,,,,,,,33.04772928
0.853454955,0.485864865,0.194959459,-0.433761261,0.245878378,,,,,,,44.86653131
0.900522523,0.770567568,0.457603604,-0.457702703,0.182810811,,,,,,,53.94732108
0.656657658,0.513972973,0.513558559,-0.403585586,-0.113324324,,,,,,,35.07212853
0.628522523,0.401900901,0.73127027,-0.074036036,0.070144144,,,,,,,41.43744073
0.855054054,0.381828829,0.743648649,-0.10881982,0.343612613,,,,,,,54.81185493
0.815522523,0.636567568,0.86027027,-0.041369369,0.373144144,,,,,,,60.96782624
0.709054054,0.787828829,0.677981982,-0.30081982,0.393945946,,,,,,,55.28608092
0.714585586,0.747423423,0.601693694,-0.433936937,0.407414414,,,,,,,52.63597812
0.694720721,0.744828829,0.612315315,-0.429153153,0.403279279,,,,,,,51.91870793
0.702585586,0.823423423,0.582027027,-0.56227027,0.307747748,,,,,,,50.14624347
0.510054054,0.629162162,0.529315315,-0.46181982,-0.008720721,,,,,,,33.26596074
0.550522523,0.518900901,0.542936937,-0.520036036,-0.046189189,,,,,,,31.48790324
0.573387387,0.615495495,0.440315315,-0.287153153,0.070612613,,,,,,,37.75060523
0.533855856,0.870234234,0.556936937,-0.219702703,0.100144144,,,,,,,43.90657655
0.473324324,0.717972973,0.458558559,-0.214585586,0.095675676,,,,,,,37.37685218
0.586211712,0.437135135,0.621373874,-0.372572072,-0.387545045,,,,,,,27.20018569
0.885743243,0.261063063,0.628085586,-0.580355856,-0.57840991,,,,,,,29.48853238
1.165608108,0.342324324,0.740797297,-0.725472973,-0.735608108,,,,,,,38.65012058
1.16213964,0.471918919,0.552842342,-0.749256757,-0.70913964,,,,,,,39.05571496
0.929144144,0.669432432,0.524396396,-0.548297297,-0.510477477,,,,,,,39.56726311
0.840342342,0.81136036,0.527441441,-0.298747748,-0.340009009,,,,,,,44.89584263
0.564144144,0.860432432,0.698063063,-0.071963964,-0.171477477,,,,,,,42.91917178
0.447945946,0.832504505,0.746351351,-0.05318018,-0.189612613,,,,,,,38.32610142
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081,,,,,,,31.42644537
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216,,,,,,,30.70917518
0.491878378,0.759135135,0.658707207,-0.375238739,-0.311211712,,,,,,,31.76684149
0.532346847,0.648873874,0.672328829,-0.433454955,-0.34868018,,,,,,,29.98878399
0.757211712,0.537468468,0.610373874,-0.706572072,-0.496878378,,,,,,,29.97054503
0.728743243,0.57172973,0.616418919,-0.520022523,-0.359743243,,,,,,,34.23833721
0.708878378,0.569135135,0.627040541,-0.515238739,-0.363878378,,,,,,,33.52106701
0.780076577,0.634063063,0.507752252,-0.473689189,-0.380076577,,,,,,,36.23324706
0.572810811,0.565432432,0.43872973,-0.393963964,-0.363144144,,,,,,,27.24714495
0.628675676,0.701027027,0.387441441,-0.349747748,-0.311675676,,,,,,,32.90100265
0.536873874,0.748954955,0.482486486,-0.337864865,-0.253873874,,,,,,,32.68415035
0.557675676,0.896027027,0.602108108,-0.333414414,-0.257675676,,,,,,,37.77933433
0.441477477,0.868099099,0.650396396,-0.314630631,-0.275810811,,,,,,,33.18626392
0.276945946,0.871837838,0.715351351,-0.104513514,-0.160945946,,,,,,,32.14371558
0.518211712,0.726135135,0.744040541,-0.118572072,-0.220878378,,,,,,,37.6239492
0.76940991,0.58172973,0.767418919,-0.135022523,-0.278743243,,,,,,,43.46281789
1.068941441,0.405657658,0.774130631,-0.342806306,-0.469608108,,,,,,,45.75116459
1.191806306,0.386585586,0.757842342,-0.111923423,-0.459806306,,,,,,,52.55577446
0.910810811,0.527099099,0.750396396,-0.088297297,-0.408144144,,,,,,,45.64100046
0.570612613,0.553504505,0.634684685,0.11981982,-0.217612613,,,,,,,37.5401996
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414,,,,,,,25.61399122
0.19654955,0.716981982,0.627594595,-0.094612613,-0.16954955,,,,,,,24.89672102
0.569878378,0.642135135,0.847040541,0.070761261,-0.194878378,,,,,,,41.71637901
0.56968018,0.382207207,0.751662162,0.012878378,-0.23268018,,,,,,,34.1258673
0.746211712,0.302468468,0.706373874,-0.068905405,-0.247878378,,,,,,,37.65815036
0.766076577,0.305063063,0.695752252,-0.073689189,-0.243743243,,,,,,,38.37542057
0.974274775,0.544990991,0.647797297,-0.046472973,-0.245608108,,,,,,,50.77585493
0.787810811,0.623432432,0.698396396,0.037702703,-0.232477477,,,,,,,46.88493679
0.669342342,0.850693694,0.496441441,-0.350081081,-0.311342342,,,,,,,38.71345681
0.441477477,0.868099099,0.650396396,-0.314630631,-0.275810811,,,,,,,33.18626392
0.380945946,0.715837838,0.552018018,-0.309513514,-0.280279279,,,,,,,26.65653959
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414,,,,,,,25.61399122
0.529211712,0.492468468,0.738040541,0.071094595,-0.195211712,,,,,,,35.90392486
0.74640991,0.562396396,0.801752252,-0.011022523,-0.210076577,,,,,,,45.24866203
0.971274775,0.450990991,0.739797297,-0.28413964,-0.358274775,,,,,,,45.23042308
1.03913964,0.568252252,0.500842342,-0.623256757,-0.533472973,,,,,,,40.29965129
0.964810811,0.686099099,0.516396396,-0.629630631,-0.212477477,,,,,,,46.04202129
0.739945946,0.797504505,0.578351351,-0.356513514,-0.064279279,,,,,,,46.06026026
0.389081081,0.911243243,0.680306306,-0.195063063,0.146918919,,,,,,,41.7770037
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216,,,,,,,30.70917518
0.217351351,0.864054054,0.747216216,-0.090162162,-0.173351351,,,,,,,29.99190496
0.602211712,0.711135135,0.719373874,-0.391238739,-0.055878378,,,,,,,40.54818536
0.81440991,0.648063063,0.666085586,-0.554355856,0.226923423,,,,,,,50.55522655
1.152941441,0.436324324,0.784463964,-0.462806306,0.493058559,,,,,,,66.96128324
1.10113964,0.597585586,0.613175676,-0.295256757,0.652527027,,,,,,,70.91739965
1.039477477,0.667099099,0.620063063,-0.411630631,0.542522523,,,,,,,66.63448943
0.700945946,0.878837838,0.501684685,-0.50318018,0.276387387,,,,,,,50.22843275
0.609144144,0.926765766,0.59672973,-0.491297297,0.334189189,,,,,,,50.01158045
0.655342342,0.89636036,0.671441441,-0.239414414,0.428657658,,,,,,,56.58595831
0.635477477,0.893765766,0.682063063,-0.234630631,0.424522523,,,,,,,55.86868811
0.816009009,1.188027027,0.015108108,-0.043414414,0.128324324,,,,,,,56.91136615
0.862522523,1.028567568,0.023603604,-0.210036036,-0.341522523,,,,,,,44.86893841
1.039054054,0.948828829,-0.021684685,-0.29181982,-0.356720721,,,,,,,48.40122141
0.922918919,0.535423423,0.635027027,-0.47427027,-0.383585586,,,,,,,41.25753828
0.683720721,0.603828829,0.631315315,-0.329486486,-0.226054054,,,,,,,37.90840427
0.829585586,0.60409009,0.580693694,-0.222603604,-0.284918919,,,,,,,42.92716997
0.643121622,0.682531532,0.631292793,-0.138427928,-0.271788288,,,,,,,39.03625185
0.562923423,0.787603604,0.638914414,-0.070644144,-0.24259009,,,,,,,39.37976894
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225,,,,,,,25.73353624
0.19986036,0.717414414,0.625824324,-0.09540991,-0.16886036,,,,,,,25.01626602
0.532522523,0.492900901,0.73627027,0.070297297,-0.194522523,,,,,,,36.02346989
0.749720721,0.562828829,0.799981982,-0.01181982,-0.209387387,,,,,,,45.36820711
1.049252252,0.386756757,0.806693694,-0.219603604,-0.400252252,,,,,,,47.65655379
0.689387387,0.329162162,0.422981982,-0.366153153,-0.307387387,,,,,,,28.28583041
0.573189189,0.301234234,0.47127027,-0.347369369,-0.325522523,,,,,,,23.69276003
0.521387387,0.462495495,0.299981982,-0.17981982,-0.166054054,,,,,,,27.64887639
0.568454955,0.747198198,0.562626126,-0.203761261,-0.229121622,,,,,,,36.72966614
0.488256757,0.85227027,0.570247748,-0.135977477,-0.199923423,,,,,,,37.0731833
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225,,,,,,,25.73353624
0.19986036,0.717414414,0.625824324,-0.09540991,-0.16886036,,,,,,,25.01626602
0.269189189,0.466567568,0.49327027,-0.170036036,-0.192189189,,,,,,,19.93620005
0.486387387,0.536495495,0.556981982,-0.252153153,-0.207054054,,,,,,,29.28093723
0.785918919,0.360423423,0.563693694,-0.459936937,-0.397918919,,,,,,,31.56928395
0.942783784,0.538018018,0.624405405,-0.479054054,-0.37945045,,,,,,,41.9748085
0.785918919,0.360423423,0.563693694,-0.459936937,-0.397918919,,,,,,,31.56928395
0.78245045,0.490018018,0.375738739,-0.483720721,-0.37145045,,,,,,,31.97487832
0.672454955,0.591198198,0.399292793,-0.408761261,-0.348454955,,,,,,,31.24249015
0.632923423,0.845936937,0.515914414,-0.341310811,-0.318923423,,,,,,,37.39846143
0.356725225,0.895009009,0.686536036,-0.114527027,-0.150391892,,,,,,,35.42179057
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027,,,,,,,30.82872021
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.309855856,0.616234234,0.60227027,-0.170369369,-0.191855856,,,,,,,25.74865422
0.534720721,0.504828829,0.540315315,-0.443486486,-0.340054054,,,,,,,25.73041527
0.575189189,0.394567568,0.553936937,-0.501702703,-0.377522523,,,,,,,23.95235771
0.595990991,0.54163964,0.673558559,-0.497252252,-0.381324324,,,,,,,29.0475417
0.618855856,0.638234234,0.570936937,-0.264369369,-0.264522523,,,,,,,35.31024371
0.912720721,0.579828829,0.585648649,0.017846847,-0.283387387,,,,,,,48.29723945
1.206585586,0.521423423,0.60036036,0.300063063,-0.302252252,,,,,,,61.28423513
0.998387387,0.281495495,0.648315315,0.272846847,-0.300387387,,,,,,,48.88380073
0.704522523,0.339900901,0.633603604,-0.009369369,-0.281522523,,,,,,,35.89680507
0.410657658,0.398306306,0.618891892,-0.291585586,-0.262657658,,,,,,,22.90980934
0.360256757,0.50727027,0.610581081,-0.230977477,-0.227256757,,,,,,,24.32923179
0.280058559,0.612342342,0.618202703,-0.163193694,-0.198058559,,,,,,,24.67274891
0.19986036,0.717414414,0.625824324,-0.09540991,-0.16886036,,,,,,,25.01626602
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.462657658,0.805306306,0.676225225,-0.261252252,0.116342342,,,,,,,41.19439651
0.503126126,0.695045045,0.689846847,-0.319468468,0.078873874,,,,,,,39.41633898
0.502927928,0.435117117,0.594468468,-0.377351351,0.041072072,,,,,,,31.82582727
0.645792793,0.341378378,0.635846847,-0.508135135,-0.130459459,,,,,,,31.29916116
0.923990991,0.237306306,0.751225225,-0.353585586,0.169009009,,,,,,,48.76600517
1.294189189,0.345234234,0.866936937,-0.153036036,0.448477477,,,,,,,74.0402132
0.968923423,0.505936937,0.862914414,0.133689189,0.34340991,,,,,,,65.63574343
0.630391892,0.717675676,0.744536036,0.04213964,0.077274775,,,,,,,49.22968676
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027,,,,,,,30.82872021
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333,,,,,,,35.55645361
0.490635135,0.681405405,0.685454955,-0.243716216,-0.214301802,,,,,,,33.77839603
0.490436937,0.421477477,0.590076577,-0.301599099,-0.252103604,,,,,,,26.18788434
0.584968468,0.359405405,0.648121622,-0.24104955,-0.290635135,,,,,,,29.21174019
0.524436937,0.207144144,0.549743243,-0.235932432,-0.295103604,,,,,,,22.68201584
0.732635135,0.447072072,0.501788288,-0.208716216,-0.296968468,,,,,,,35.08245022
0.803833333,0.512,0.3825,-0.167166667,-0.313166667,,,,,,,37.79463023
1.012031532,0.751927928,0.334545045,-0.13995045,-0.315031532,,,,,,,50.19506463
0.753432432,0.620963964,0.374189189,-0.106558559,-0.277765766,,,,,,,39.21405266
0.586963964,0.733558559,0.400567568,-0.160009009,-0.177297297,,,,,,,36.69061474
0.359099099,0.750963964,0.554522523,-0.124558559,-0.141765766,,,,,,,31.16342184
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568,,,,,,,36.25860581
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333,,,,,,,35.55645361
0.626698198,0.711927928,0.626545045,-0.267283784,-0.192031532,,,,,,,39.0887366
0.92622973,0.535855856,0.633256757,-0.475067568,-0.382896396,,,,,,,41.37708334
0.810031532,0.507927928,0.681545045,-0.456283784,-0.401031532,,,,,,,36.78401296
0.653166667,0.330333333,0.620833333,-0.437166667,-0.4195,,,,,,,26.37848842
0.676031532,0.426927928,0.518211712,-0.204283784,-0.302698198,,,,,,,32.64119048
0.702099099,0.558630631,0.482855856,-0.152891892,-0.257432432,,,,,,,37.21914286
0.798630631,0.843891892,0.540567568,-0.109009009,-0.205630631,,,,,,,48.68545474
0.496099099,0.925963964,0.625855856,-0.138891892,-0.127432432,,,,,,,40.85167619
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568,,,,,,,36.25860581
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.431234234,0.960369369,0.565477477,-0.073774775,-0.165900901,,,,,,,38.25351562
0.411369369,0.957774775,0.576099099,-0.068990991,-0.170036036,,,,,,,37.53624544
0.391504505,0.95518018,0.586720721,-0.064207207,-0.174171171,,,,,,,36.81897527
0.353833333,0.766333333,0.7095,-0.1715,-0.190833333,,,,,,,31.6806534
0.530364865,0.686594595,0.664211712,-0.253283784,-0.206031532,,,,,,,35.21293646
0.570833333,0.576333333,0.677833333,-0.3115,-0.2435,,,,,,,33.43487889
0.735364865,0.572594595,0.612878378,-0.521617117,-0.358364865,,,,,,,34.47742729
0.803563063,0.543522523,0.58559009,-0.717734234,-0.48722973,,,,,,,31.64417549
1.019427928,0.602117117,0.411968468,-0.881518018,-0.622427928,,,,,,,34.68163369
0.861099099,0.734963964,0.452189189,-0.615225225,-0.466432432,,,,,,,37.49976752
0.846963964,0.812225225,0.523900901,-0.300342342,-0.338630631,,,,,,,45.13493272
0.570765766,0.861297297,0.694522523,-0.073558559,-0.170099099,,,,,,,43.15826186
0.454567568,0.833369369,0.742810811,-0.054774775,-0.188234234,,,,,,,38.5651915
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.203171171,0.717846847,0.624054054,-0.096207207,-0.168171171,,,,,,,25.13581108
0.313166667,0.616666667,0.6005,-0.171166667,-0.191166667,,,,,,,25.86819926
0.564364865,0.472261261,0.623878378,-0.187617117,-0.249031532,,,,,,,31.70706794
0.781563063,0.542189189,0.68759009,-0.269734234,-0.263896396,,,,,,,41.05180516
0.897761261,0.570117117,0.639301802,-0.288518018,-0.245761261,,,,,,,45.64487552
1.017292793,0.603378378,0.503346847,-0.438301802,-0.394959459,,,,,,,44.80653357
0.791099099,0.676630631,0.575189189,-0.344558559,-0.390099099,,,,,,,39.48107502
0.573900901,0.606702703,0.511477477,-0.262441441,-0.375234234,,,,,,,30.13633783
0.223036036,0.720441441,0.613432432,-0.100990991,-0.164036036,,,,,,,25.85308126
