match_id,set_no,game_no,point_no,1是否是发球方,1winner得分,1非受迫失分,1网前得分,1近3球得分,1总体分差,1关键分,1关键局,1破发点,1ACE,1双误,1发球成功数,,pca1,pca2,pca3,pca4,pca5,pca6
2023-wimbledon-1304,3,8,158,0,1,1,1,2,-0.3,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,159,0,0,1,1,2,0.3,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,160,0,0,0,1,2,-0.3,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,161,0,0,0,1,2,0.3,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,162,0,0,0,0,1,-0.3,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,163,0,0,0,0,2,0.3,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,164,0,0,0,0,1,-0.3,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,8,165,0,0,0,0,1,-0.9,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,3,9,166,1,0,1,0,0,-0.6,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,3,9,167,1,0,1,0,1,0,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,3,9,168,1,0,1,0,2,0.6,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,169,1,0,0,0,3,1.2,0,3,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,170,1,0,0,0,2,0.6,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,171,1,0,1,0,1,0,0,1,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,172,1,0,1,0,0,-0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,173,1,0,1,1,1,0,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,174,1,0,0,1,1,-0.6,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1304,3,9,175,1,0,0,1,1,-1.2,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,1,176,0,0,0,0,1,-0.1,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,1,177,0,1,0,0,2,0.5,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,1,178,0,1,0,0,2,-0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,1,179,0,1,0,0,2,0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,1,180,0,0,1,0,1,-0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,1,181,0,0,1,0,1,-0.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,1,182,0,0,1,0,1,-0.1,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,1,183,0,0,0,0,2,0.5,2,0,1,0,0,0,,,,,,,
2023-wimbledon-1304,4,2,184,1,0,0,0,3,0.2,2,0,1,0,0,1,,,,,,,
2023-wimbledon-1304,4,2,185,1,1,0,1,3,0.8,1,0,1,0,0,2,,,,,,,
2023-wimbledon-1304,4,2,186,1,2,0,1,3,1.4,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,2,187,1,2,0,1,3,2,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,3,188,0,2,0,1,3,0.5,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1304,4,3,189,0,1,0,1,2,-0.1,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,3,190,0,1,0,1,1,-0.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,3,191,0,0,0,0,0,-1.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,3,192,0,0,0,0,1,-0.7,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,3,193,0,0,0,0,1,-1.3,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,4,194,1,0,0,0,2,0.2,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,4,195,1,0,0,0,1,-0.4,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,4,196,1,0,0,0,2,0.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,4,197,1,0,0,0,2,0.8,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,4,198,1,0,0,0,2,0.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,4,199,1,1,0,0,2,0.8,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,5,200,0,2,0,0,2,0.5,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,5,201,0,2,0,0,3,1.1,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,5,202,0,1,0,0,2,0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,5,203,0,0,1,0,1,-0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,5,204,0,0,1,0,1,0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,5,205,0,0,2,0,1,-0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,5,206,0,0,1,0,1,-0.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,5,207,0,0,1,0,0,-1.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,6,208,1,0,1,0,0,0.2,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,6,209,1,1,1,1,1,0.8,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,6,210,1,2,1,1,2,1.4,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,6,211,1,3,0,1,3,2,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,6,212,1,2,0,0,3,2.6,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,7,213,0,1,0,0,2,0.5,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,7,214,0,0,0,0,2,1.1,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,7,215,0,0,0,0,1,0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,7,216,0,0,0,0,1,-0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,7,217,0,0,1,0,0,-0.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,8,218,1,0,1,0,1,0.2,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,8,219,1,0,1,0,2,0.8,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,8,220,1,0,1,0,2,0.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,8,221,1,1,1,1,2,0.8,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,8,222,1,1,2,1,1,0.2,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1304,4,8,223,1,1,1,2,2,0.8,1,0,0,0,1,2,,,,,,,
2023-wimbledon-1304,4,9,224,0,0,1,1,1,0.5,1,0,0,0,1,1,,,,,,,
2023-wimbledon-1304,4,9,225,0,1,0,1,2,1.1,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,9,226,0,1,0,0,1,0.5,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,9,227,0,1,0,0,1,-0.1,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,9,228,0,0,0,0,1,0.5,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,9,229,0,0,0,0,1,-0.1,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,4,10,230,1,0,1,0,1,0.2,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,4,10,231,1,0,1,1,1,0.8,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,4,10,232,1,0,2,1,1,0.2,0,1,0,0,1,2,,,,,,,
2023-wimbledon-1304,4,10,233,1,0,2,1,1,-0.4,0,1,0,0,1,2,,,,,,,
2023-wimbledon-1304,4,10,234,1,0,2,1,1,0.2,1,1,0,0,1,2,,,,,,,
2023-wimbledon-1304,4,10,235,1,1,1,1,2,0.8,2,2,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,10,236,1,1,1,1,2,0.2,2,2,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,10,237,1,1,1,1,2,0.8,2,2,0,1,0,3,,,,,,,
2023-wimbledon-1304,4,10,238,1,1,1,1,2,1.4,2,2,0,0,0,3,,,,,,,
2023-wimbledon-1304,4,10,239,1,1,0,1,3,2,3,3,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,1,240,0,1,0,0,2,0,2,2,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,1,241,0,0,1,0,1,-0.6,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,1,242,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,1,243,0,0,1,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,1,244,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,2,245,1,0,1,0,0,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,2,246,1,1,1,1,1,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,2,247,1,1,1,1,2,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,248,1,1,0,1,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,249,1,0,0,1,2,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,250,1,0,0,1,1,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,251,1,0,0,1,2,0.9,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,252,1,0,0,0,1,0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,253,1,0,1,0,1,-0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,254,1,0,1,0,1,0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,255,1,0,1,0,2,0.9,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,2,256,1,1,0,1,3,1.5,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1304,5,3,257,0,1,0,1,3,0,2,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,3,258,0,1,0,1,2,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,3,259,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,3,260,0,0,0,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,3,261,0,0,1,0,0,-2.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,4,262,1,0,1,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,4,263,1,0,2,0,1,-0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,4,264,1,1,1,0,2,-0.3,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,4,265,1,1,2,0,1,-0.9,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,4,266,1,1,1,0,1,-1.5,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,4,267,1,1,1,0,1,-0.9,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,4,268,1,1,0,0,2,-0.3,2,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,4,269,1,2,0,1,3,0.3,3,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,5,270,0,1,0,1,3,0,2,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,5,271,0,1,0,1,3,0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,5,272,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,5,273,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,5,274,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,5,275,0,0,0,0,1,-0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,5,276,0,0,0,0,1,-1.2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,5,277,0,0,0,0,1,-1.8,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,6,278,1,0,0,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,6,279,1,0,1,0,1,-0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,6,280,1,1,1,0,2,-0.3,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,6,281,1,1,1,1,2,0.3,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,6,282,1,1,0,1,3,0.9,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,7,283,0,0,0,1,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,7,284,0,0,0,0,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,7,285,0,0,1,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,7,286,0,0,1,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,8,287,1,0,1,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,8,288,1,1,0,0,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,8,289,1,2,0,0,3,0.9,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,8,290,1,3,0,0,3,1.5,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,9,291,0,2,0,0,2,0,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1304,5,9,292,0,1,0,0,2,0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,9,293,0,1,0,1,2,1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,9,294,0,1,0,1,2,0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,9,295,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,9,296,0,0,1,0,0,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,10,297,1,0,2,0,0,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,10,298,1,0,2,0,0,-0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,10,299,1,1,1,0,1,-0.3,0,1,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,10,300,1,1,1,0,1,-0.9,0,1,0,1,1,2,,,,,,,
2023-wimbledon-1304,5,10,301,1,2,1,1,2,-0.3,1,2,0,1,1,2,,,,,,,
2023-wimbledon-1304,5,10,302,1,2,1,1,2,0.3,2,2,0,1,1,2,,,,,,,
2023-wimbledon-1304,5,10,303,1,2,0,1,3,0.9,3,3,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,10,304,1,2,0,0,3,1.5,3,3,0,2,0,3,,,,,,,
2023-wimbledon-1304,5,11,305,0,1,0,0,3,0,2,3,0,1,0,2,,,,,,,
2023-wimbledon-1304,5,11,306,0,1,0,0,2,-0.6,1,2,0,1,0,1,,,,,,,
2023-wimbledon-1304,5,11,307,0,0,0,0,1,-1.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,308,0,0,0,0,1,-0.6,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,309,0,0,0,0,2,0,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,310,0,0,0,0,2,-0.6,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,311,0,0,0,0,1,-1.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,312,0,0,0,0,1,-0.6,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,313,0,0,0,0,1,-1.2,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,11,314,0,0,1,0,1,-1.8,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1304,5,12,315,1,0,1,0,1,-0.3,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,12,316,1,1,1,0,2,0.3,0,2,0,1,0,2,,,,,,,
2023-wimbledon-1304,5,12,317,1,1,0,0,3,0.9,0,3,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,12,318,1,1,0,0,2,0.3,0,2,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,12,319,1,1,0,0,2,0.9,1,2,0,1,0,3,,,,,,,
2023-wimbledon-1304,5,13,320,0,1,0,0,1,0,1,1,0,1,0,2,,,,,,,
2023-wimbledon-1304,5,13,321,1,1,0,0,2,0.6,1,2,0,1,0,2,,,,,,,
2023-wimbledon-1304,5,13,322,1,0,0,0,1,0,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,323,0,0,1,0,1,-0.6,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,324,0,0,2,0,0,-1.2,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,325,1,0,2,0,1,-0.6,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,326,1,0,1,0,1,-1.2,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,327,0,0,1,0,1,-1.8,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,328,0,1,1,0,1,-1.2,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,329,1,1,1,1,2,-0.6,2,2,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,330,1,1,0,1,3,0,3,3,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,331,0,0,0,1,2,-0.6,2,2,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,332,0,0,0,0,1,-1.2,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,333,1,0,0,0,1,-0.6,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,334,1,1,0,1,2,0,2,2,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,335,0,1,0,1,3,0.6,3,3,0,0,0,2,,,,,,,
2023-wimbledon-1304,5,13,336,0,2,0,1,3,1.2,3,3,0,0,0,1,,,,,,,
2023-wimbledon-1304,5,13,337,1,1,0,0,3,1.8,3,3,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,1,2,0,0,0,0,0,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,1,4,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,1,5,0,0,0,0,2,0,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,1,6,0,0,0,0,1,-0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,2,7,1,0,1,0,1,-0.3,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,2,8,1,0,1,0,1,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,2,9,1,0,1,0,1,-0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,2,10,1,0,1,0,1,-0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,2,11,1,0,1,0,1,-0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,2,12,1,1,1,1,2,0.3,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,2,13,1,1,0,1,3,0.9,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,2,14,1,1,0,1,3,1.5,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,3,15,0,0,0,0,2,0,2,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,3,16,0,0,0,0,2,0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,3,17,0,0,0,0,2,1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,3,18,0,0,0,0,3,1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,3,19,0,0,1,0,2,1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,3,20,0,1,1,0,2,1.8,1,0,1,0,0,0,,,,,,,
2023-wimbledon-1305,1,4,21,1,1,2,0,1,0.3,1,0,1,0,0,1,,,,,,,
2023-wimbledon-1305,1,4,22,1,1,1,0,2,0.9,1,0,1,0,0,2,,,,,,,
2023-wimbledon-1305,1,4,23,1,0,1,1,2,1.5,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,4,24,1,0,0,1,3,2.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,4,25,1,0,0,1,3,2.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,5,26,0,0,0,0,2,0.6,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,5,27,0,0,0,0,1,0,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,5,28,0,0,0,0,1,0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,29,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,30,0,1,0,0,2,0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,31,0,1,0,0,2,1.2,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,32,0,1,0,0,2,0.6,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,33,0,0,0,0,2,1.2,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,34,0,0,1,0,1,0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,5,35,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,6,36,1,1,1,1,1,0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,6,37,1,1,1,1,1,-0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,6,38,1,2,1,2,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,6,39,1,1,2,1,1,-0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,6,40,1,2,1,2,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,6,41,1,2,1,2,2,0.9,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,7,42,0,2,0,2,2,0.6,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,7,43,0,1,0,1,2,1.2,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,7,44,0,0,0,0,2,1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,7,45,0,0,1,0,2,1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,7,46,0,0,1,0,1,0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,7,47,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,8,48,1,0,1,0,0,0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,8,49,1,1,1,0,1,0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,8,50,1,2,1,1,2,1.5,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,8,51,1,3,0,1,3,2.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,8,52,1,2,0,1,3,2.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,9,53,0,1,0,0,3,0.6,1,1,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,9,54,0,0,0,0,2,0,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,9,55,0,0,0,0,1,-0.6,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,9,56,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,9,57,0,0,0,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,1,10,58,1,0,0,1,1,0.3,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1305,1,10,59,1,0,0,1,2,0.9,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1305,1,10,60,1,1,0,2,3,1.5,0,3,0,0,0,3,,,,,,,
2023-wimbledon-1305,1,10,61,1,1,0,1,3,2.1,1,3,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,1,62,0,1,0,1,3,0.1,1,2,0,0,0,2,,,,,,,
2023-wimbledon-1305,2,1,63,0,0,0,0,2,-0.5,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1305,2,1,64,0,0,0,0,1,-1.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,1,65,0,0,0,0,0,-1.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,1,66,0,1,0,1,1,-1.1,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,1,67,0,1,0,1,2,-0.5,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,1,68,0,1,0,1,2,-1.1,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,1,69,0,0,0,0,1,-1.7,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,2,70,1,0,1,0,0,-0.2,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,2,2,71,1,0,1,0,1,0.4,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,2,2,72,1,0,1,1,2,1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,2,73,1,0,0,1,3,1.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,2,74,1,0,1,1,2,1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,2,75,1,0,1,0,2,1.6,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,3,76,0,0,1,0,2,0.1,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,2,3,77,0,0,1,0,2,-0.5,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,2,3,78,0,0,1,0,2,0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,3,79,0,0,1,0,1,-0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,3,80,0,0,0,0,2,0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,3,81,0,0,0,0,1,-0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,3,82,0,0,0,0,1,-1.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,3,83,0,0,0,0,0,-1.7,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,4,84,1,0,1,0,0,-0.2,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1305,2,4,85,1,0,1,0,0,-0.8,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1305,2,4,86,1,0,1,0,0,-1.4,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1305,2,4,87,1,0,1,0,0,-2,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1305,2,5,88,0,0,1,0,0,-0.5,0,0,0,0,1,1,,,,,,,
2023-wimbledon-1305,2,5,89,0,1,1,0,1,0.1,0,0,0,0,1,0,,,,,,,
2023-wimbledon-1305,2,5,90,0,1,1,0,1,-0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1305,2,5,91,0,1,1,0,2,0.1,0,0,0,0,0,0,,,,,,,
