PCA1,PCA2,PCA3,PCA4,PCA5
0.421301802,0.959072072,0.570788288,-0.071382883,-0.167968468
0.588833333,1.049333333,0.413833333,-0.043833333,-0.170166667
0.756364865,1.139594595,0.256878378,-0.016283784,-0.172364865
0.588833333,1.049333333,0.413833333,-0.043833333,-0.170166667
0.421301802,0.959072072,0.570788288,-0.071382883,-0.167968468
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.440036036,0.530441441,0.581765766,-0.240990991,-0.216702703
0.616567568,0.450702703,0.536477477,-0.322774775,-0.231900901
0.636432432,0.453297297,0.525855856,-0.327558559,-0.227765766
0.844630631,0.693225225,0.477900901,-0.300342342,-0.229630631
0.658166667,0.771666667,0.5285,-0.216166667,-0.2165
0.440968468,0.701738739,0.464788288,-0.13404955,-0.201635135
0.213103604,0.719144144,0.618743243,-0.098599099,-0.166103604
0.380635135,0.809405405,0.461788288,-0.07104955,-0.168301802
0.401436937,0.956477477,0.58140991,-0.066599099,-0.172103604
0.587900901,0.878036036,0.530810811,-0.150774775,-0.185234234
0.363369369,0.501774775,0.430432432,-0.151990991,-0.122036036
0.666234234,0.273369369,0.556810811,0.020891892,-0.153900901
0.509369369,0.095774775,0.496099099,0.040009009,-0.172369369
0.606837838,0.271513514,0.767054054,-0.044540541,-0.270837838
0.32363964,0.242585586,0.534675676,-0.28009009,-0.27263964
0.353635135,0.506405405,0.614121622,-0.229382883,-0.228635135
0.445166667,0.658666667,0.554833333,-0.2665,0.120833333
0.405635135,0.913405405,0.671454955,-0.19904955,0.150364865
0.5575,0.958,0.615166667,-0.299166667,0.4665
0.405635135,0.913405405,0.671454955,-0.19904955,0.150364865
0.608833333,1.020333333,0.5065,-0.252833333,0.446166667
0.456968468,0.975738739,0.562788288,-0.152716216,0.130031532
0.783166667,0.986333333,0.449833333,-0.3325,0.250166667
0.926031532,0.892594595,0.491211712,-0.463283784,0.078635135
0.906166667,0.89,0.501833333,-0.4585,0.0745
0.579968468,0.879405405,0.614788288,-0.278716216,-0.045635135
0.213103604,0.719144144,0.618743243,-0.098599099,-0.166103604
0.532522523,0.492900901,0.73627027,0.070297297,-0.194522523
0.835387387,0.264495495,0.862648649,0.24318018,-0.226387387
1.100918919,0.302756757,0.909693694,-0.03027027,-0.374252252
1.045783784,0.516351351,0.618738739,-0.243387387,-0.373783784
0.713121622,0.740864865,0.508292793,-0.409094595,-0.348121622
0.488256757,0.85227027,0.570247748,-0.135977477,-0.199923423
0.471121622,0.835531532,0.733959459,-0.058761261,-0.184788288
0.58731982,0.863459459,0.685671171,-0.077545045,-0.166653153
0.567454955,0.860864865,0.696292793,-0.072761261,-0.170788288
0.563986486,0.990459459,0.508337838,-0.096545045,-0.14431982
0.635184685,1.055387387,0.38904955,-0.054995495,-0.160518018
0.863716216,1.406648649,-0.298905405,0.313554054,-0.309716216
0.823054054,1.230162162,-0.160684685,0.21618018,-0.333054054
0.851918919,1.062756757,-0.05963964,0.102063063,-0.341918919
0.89445045,0.569684685,0.641072072,-0.287720721,-0.24645045
0.965648649,0.634612613,0.521783784,-0.246171171,-0.262648649
0.855653153,0.735792793,0.545337838,-0.171211712,-0.239653153
0.604454955,0.880198198,0.521959459,-0.154761261,-0.181788288
0.37659009,0.897603604,0.675914414,-0.119310811,-0.146256757
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.635653153,0.831792793,0.669004505,-0.268878378,-0.299653153
0.575121622,0.679531532,0.570626126,-0.263761261,-0.304121622
0.418256757,0.501936937,0.509914414,-0.244644144,-0.32259009
0.179058559,0.570342342,0.506202703,-0.09986036,-0.165058559
0.500720721,0.579495495,0.622648649,-0.12381982,-0.216387387
0.766252252,0.617756757,0.669693694,-0.39727027,-0.364252252
0.806720721,0.507495495,0.683315315,-0.455486486,-0.401720721
0.575189189,0.394567568,0.553936937,-0.501702703,-0.377522523
0.369990991,0.24863964,0.509891892,-0.291252252,-0.262990991
0.585855856,0.307234234,0.33627027,-0.455036036,-0.398189189
0.606657658,0.454306306,0.455891892,-0.450585586,-0.401990991
0.863189189,0.662567568,0.39127027,-0.614702703,-0.536855856
0.834720721,0.696828829,0.397315315,-0.428153153,-0.399720721
1.125252252,0.690756757,0.29236036,-0.526603604,-0.577585586
0.95531982,0.766459459,0.420004505,-0.316211712,-0.392986486
0.727454955,0.783864865,0.573959459,-0.280761261,-0.357454955
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.37659009,0.897603604,0.675914414,-0.119310811,-0.146256757
0.522454955,0.897864865,0.625292793,-0.012427928,-0.205121622
0.50259009,0.89527027,0.635914414,-0.007644144,-0.209256757
0.482725225,0.892675676,0.646536036,-0.00286036,-0.213391892
0.329720721,0.618828829,0.591648649,-0.175153153,-0.187720721
0.506252252,0.53909009,0.54636036,-0.256936937,-0.202918919
0.682783784,0.459351351,0.501072072,-0.338720721,-0.218117117
0.962648649,0.540612613,0.613783784,-0.483837838,-0.375315315
0.84645045,0.512684685,0.662072072,-0.465054054,-0.39345045
0.689585586,0.33509009,0.60136036,-0.445936937,-0.411918919
0.409720721,0.253828829,0.488648649,-0.30081982,-0.254720721
0.577252252,0.34409009,0.331693694,-0.27327027,-0.256918919
0.90845045,0.487684685,0.335738739,-0.372054054,-0.43445045
0.888585586,0.48509009,0.34636036,-0.36727027,-0.438585586
0.721054054,0.394828829,0.503315315,-0.39481982,-0.436387387
0.389855856,0.251234234,0.49927027,-0.296036036,-0.258855856
0.380121622,0.509864865,0.599959459,-0.235761261,-0.223121622
0.299923423,0.614936937,0.607581081,-0.167977477,-0.193923423
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225
0.19986036,0.717414414,0.625824324,-0.09540991,-0.16886036
0.309855856,0.616234234,0.60227027,-0.170369369,-0.191855856
0.653387387,0.537495495,0.837648649,0.00218018,-0.223387387
0.829918919,0.457756757,0.79236036,-0.079603604,-0.238585586
1.07245045,0.337018018,0.915738739,0.156279279,-0.237117117
1.017315315,0.550612613,0.624783784,-0.056837838,-0.236648649
0.791121622,0.623864865,0.696626126,0.036905405,-0.231788288
0.659986486,0.899459459,0.503337838,-0.240878378,0.120346847
0.391454955,0.767198198,0.548292793,-0.205094595,0.155545045
0.37159009,0.764603604,0.558914414,-0.200310811,0.15140991
0.442788288,0.829531532,0.439626126,-0.158761261,0.135211712
0.46359009,0.976603604,0.559247748,-0.154310811,0.13140991
0.792189189,0.763567568,0.682936937,-0.060369369,0.395477477
0.821054054,0.596162162,0.783981982,-0.174486486,0.386612613
0.820855856,0.336234234,0.688603604,-0.232369369,0.348810811
0.714387387,0.487495495,0.506315315,-0.49181982,0.369612613
0.785585586,0.552423423,0.387027027,-0.45027027,0.353414414
0.736121622,0.805864865,0.508959459,-0.380427928,0.380878378
0.523923423,0.868936937,0.562247748,-0.217310811,0.098076577
0.260391892,0.869675676,0.724202703,-0.100527027,-0.164391892
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027
0.482522523,0.807900901,0.665603604,-0.266036036,0.120477477
0.462657658,0.805306306,0.676225225,-0.261252252,0.116342342
0.442792793,0.802711712,0.686846847,-0.256468468,0.112207207
0.537324324,0.74063964,0.744891892,-0.195918919,0.073675676
0.875855856,0.528900901,0.86327027,-0.104369369,0.339810811
0.855990991,0.526306306,0.873891892,-0.099585586,0.335675676
0.569126126,0.654045045,0.858513514,-0.001801802,0.095540541
0.462657658,0.805306306,0.676225225,-0.261252252,0.116342342
0.674855856,0.742234234,0.622936937,-0.424369369,0.399144144
0.654990991,0.73963964,0.633558559,-0.419585586,0.395009009
0.442792793,0.802711712,0.686846847,-0.256468468,0.112207207
0.562324324,0.835972973,0.550891892,-0.406252252,-0.036990991
0.825855856,0.835234234,0.388936937,-0.523036036,0.225477477
1.029054054,0.942162162,0.223981982,-0.57681982,0.521279279
0.679833333,0.825333333,0.291833333,-0.269166667,0.392166667
0.600698198,0.824927928,0.378211712,-0.367283784,0.018968468
0.3975,0.718,0.543166667,-0.3135,-0.276833333
0.554364865,0.895594595,0.603878378,-0.332617117,-0.258364865
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135
0.343900901,0.765036036,0.714810811,-0.169108108,-0.192900901
0.568765766,0.653630631,0.652855856,-0.442225225,-0.341099099
0.819963964,0.509225225,0.676234234,-0.458675676,-0.398963964
0.800099099,0.506630631,0.686855856,-0.453891892,-0.403099099
0.594900901,0.360702703,0.642810811,-0.243441441,-0.288567568
0.714432432,0.393963964,0.506855856,-0.393225225,-0.437765766
0.653900901,0.241702703,0.408477477,-0.388108108,-0.442234234
0.862099099,0.481630631,0.360522523,-0.360891892,-0.444099099
0.833630631,0.515891892,0.366567568,-0.174342342,-0.306963964
0.737099099,0.484630631,0.225855856,-0.080558559,-0.216432432
0.756963964,0.487225225,0.215234234,-0.085342342,-0.212297297
0.825162162,0.458153153,0.187945946,-0.281459459,-0.341162162
0.8325,0.737666667,0.471833333,-0.295833333,-0.4125
0.604635135,0.755072072,0.625788288,-0.260382883,-0.376968468
0.4645,0.834666667,0.7375,-0.057166667,-0.186166667
0.580698198,0.862594595,0.689211712,-0.07595045,-0.168031532
0.520166667,0.710333333,0.590833333,-0.070833333,-0.1725
0.329301802,0.747072072,0.570454955,-0.117382883,-0.147968468
0.262567568,0.465702703,0.496810811,-0.168441441,-0.193567568
0.343702703,0.505108108,0.619432432,-0.226990991,-0.230702703
0.520234234,0.425369369,0.574144144,-0.308774775,-0.245900901
0.500369369,0.422774775,0.584765766,-0.303990991,-0.250036036
0.480504505,0.42018018,0.595387387,-0.299207207,-0.254171171
0.353635135,0.506405405,0.614121622,-0.229382883,-0.228635135
0.314103604,0.761144144,0.730743243,-0.161932432,-0.199103604
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.36077027,0.806810811,0.47240991,-0.066265766,-0.172436937
0.340905405,0.804216216,0.483031532,-0.061481982,-0.176572072
0.431036036,0.700441441,0.470099099,-0.131657658,-0.203702703
0.534567568,0.468369369,0.639810811,-0.180441441,-0.255234234
0.711099099,0.388630631,0.594522523,-0.262225225,-0.270432432
0.731900901,0.535702703,0.714144144,-0.257774775,-0.274234234
0.751765766,0.538297297,0.703522523,-0.262558559,-0.270099099
0.871297297,0.571558559,0.567567568,-0.412342342,-0.419297297
0.761301802,0.672738739,0.591121622,-0.337382883,-0.396301802
0.510103604,0.817144144,0.567743243,-0.320932432,-0.338436937
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874
0.415369369,0.654774775,0.570765766,-0.259324324,0.114630631
0.455837838,0.544513514,0.584387387,-0.317540541,0.077162162
0.716369369,0.449774775,0.514432432,-0.671990991,0.226963964
0.564504505,0.40518018,0.570720721,-0.571873874,-0.089171171
0.54463964,0.402585586,0.581342342,-0.56709009,-0.093306306
0.693837838,0.350513514,0.650387387,-0.079540541,0.006828829
1.023369369,0.308774775,0.657099099,0.121342342,0.285963964
1.393567568,0.416702703,0.772810811,0.321891892,0.565432432
1.013635135,0.567405405,0.757788288,0.181617117,0.321698198
0.62377027,0.716810811,0.748076577,0.043734234,0.075896396
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.396436937,0.823477477,0.46440991,-0.147599099,0.125563063
0.376572072,0.820882883,0.475031532,-0.142815315,0.121427928
0.493189189,0.720567568,0.447936937,-0.219369369,0.099810811
0.486387387,0.536495495,0.556981982,-0.252153153,-0.207054054
0.662918919,0.456756757,0.511693694,-0.333936937,-0.222252252
0.868117117,0.602684685,0.555738739,-0.544387387,-0.336783784
1.013981982,0.602945946,0.505117117,-0.437504505,-0.395648649
0.787788288,0.676198198,0.576959459,-0.343761261,-0.390788288
0.698986486,0.818126126,0.580004505,-0.094211712,-0.22031982
0.532518018,0.930720721,0.606382883,-0.147662162,-0.119851351
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486
0.532518018,0.930720721,0.606382883,-0.147662162,-0.119851351
0.664716216,1.256648649,-0.043905405,0.234887387,-0.28304955
0.820054054,1.136162162,-0.068684685,-0.021486486,-0.445720721
0.764189189,1.000567568,-0.017396396,-0.065702703,-0.497189189
0.780387387,0.540495495,0.597981982,-0.712153153,-0.492054054
0.874918919,0.478423423,0.656027027,-0.651603604,-0.530585586
0.855054054,0.475828829,0.666648649,-0.64681982,-0.534720721
0.649855856,0.329900901,0.622603604,-0.436369369,-0.420189189
0.410657658,0.398306306,0.618891892,-0.291585586,-0.262657658
0.701189189,0.392234234,0.513936937,-0.390036036,-0.440522523
0.957720721,0.600495495,0.449315315,-0.554153153,-0.575387387
0.937855856,0.597900901,0.459936937,-0.549369369,-0.579522523
0.909387387,0.632162162,0.465981982,-0.36281982,-0.442387387
0.693522523,0.573567568,0.639603604,-0.199036036,-0.307189189
0.632990991,0.421306306,0.541225225,-0.193918919,-0.311657658
0.704522523,0.339900901,0.633603604,-0.009369369,-0.281522523
0.995054054,0.333828829,0.528648649,-0.10781982,-0.459387387
1.015855856,0.480900901,0.64827027,-0.103369369,-0.463189189
0.909387387,0.632162162,0.465981982,-0.36281982,-0.442387387
0.806252252,0.73109009,0.40336036,-0.241603604,-0.262585586
0.735986486,0.837459459,0.405671171,-0.176211712,-0.23131982
0.644184685,0.885387387,0.500716216,-0.164328829,-0.173518018
0.552382883,0.933315315,0.595761261,-0.152445946,-0.115716216
0.668581081,0.961243243,0.547472973,-0.17122973,-0.097581081
0.552382883,0.933315315,0.595761261,-0.152445946,-0.115716216
0.436184685,0.905387387,0.64404955,-0.133662162,-0.133851351
0.319986486,0.877459459,0.692337838,-0.114878378,-0.151986486
0.259454955,0.725198198,0.593959459,-0.109761261,-0.156454955
0.426054054,0.644162162,0.553981982,-0.189153153,-0.173720721
0.425855856,0.384234234,0.458603604,-0.247036036,-0.211522523
0.766054054,0.357828829,0.574315315,-0.455153153,-0.402054054
0.860585586,0.295756757,0.63236036,-0.394603604,-0.440585586
0.840720721,0.293162162,0.642981982,-0.38981982,-0.444720721
0.560855856,0.211900901,0.53027027,-0.244702703,-0.287522523
0.557387387,0.341495495,0.342315315,-0.268486486,-0.261054054
0.891918919,0.432756757,0.466027027,0.013396396,-0.279585586
0.958653153,0.714126126,0.539671171,0.064454955,-0.233986486
0.690121622,0.581864865,0.584626126,0.100238739,-0.198788288
0.335923423,0.747936937,0.566914414,-0.118977477,-0.14659009
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027
0.370387387,0.768495495,0.700648649,-0.175486486,-0.187387387
0.293522523,0.479900901,0.453936937,-0.144369369,-0.130522523
0.470054054,0.400162162,0.408648649,-0.226153153,-0.145720721
0.450189189,0.397567568,0.41927027,-0.221369369,-0.149855856
0.809720721,0.601495495,0.591315315,-0.21781982,-0.289054054
0.652855856,0.423900901,0.530603604,-0.198702703,-0.307522523
0.602454955,0.532864865,0.522292793,-0.138094595,-0.272121622
0.299923423,0.614936937,0.607581081,-0.167977477,-0.193923423
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.37659009,0.897603604,0.675914414,-0.119310811,-0.146256757
0.356725225,0.895009009,0.686536036,-0.114527027,-0.150391892
0.446855856,0.791234234,0.673603604,-0.184702703,-0.177522523
0.446657658,0.531306306,0.578225225,-0.242585586,-0.215324324
0.749522523,0.302900901,0.704603604,-0.069702703,-0.247189189
0.892387387,0.209162162,0.745981982,-0.200486486,-0.418720721
1.100585586,0.44909009,0.698027027,-0.17327027,-0.420585586
0.787788288,0.676198198,0.576959459,-0.343761261,-0.390788288
0.44759009,0.702603604,0.461247748,-0.135644144,-0.200256757
0.391454955,0.767198198,0.548292793,-0.205094595,0.155545045
0.37159009,0.764603604,0.558914414,-0.200310811,0.15140991
0.615454955,1.021198198,0.502959459,-0.254427928,0.447545045
0.686653153,1.086126126,0.383671171,-0.212878378,0.431346847
0.666788288,1.083531532,0.394292793,-0.208094595,0.427211712
0.46359009,0.976603604,0.559247748,-0.154310811,0.13140991
0.482522523,0.807900901,0.665603604,-0.266036036,0.120477477
0.522990991,0.69763964,0.679225225,-0.324252252,0.083009009
0.858189189,0.538234234,0.677936937,-0.613369369,0.190144144
0.706324324,0.49363964,0.734225225,-0.513252252,-0.125990991
0.645792793,0.341378378,0.635846847,-0.508135135,-0.130459459
0.370927928,0.393117117,0.640135135,-0.282018018,-0.270927928
0.492256757,0.54927027,0.564914414,-0.326310811,0.084743243
0.452725225,0.804009009,0.681536036,-0.25886036,0.114274775
0.372527027,0.909081081,0.689157658,-0.191076577,0.143472973
0.392391892,0.911675676,0.678536036,-0.19586036,0.147608108
0.618923423,0.891603604,0.690914414,-0.230644144,0.421076577
0.599058559,0.889009009,0.701536036,-0.22586036,0.416941441
0.447193694,0.844414414,0.757824324,-0.125743243,0.100806306
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162
0.313166667,0.616666667,0.6005,-0.171166667,-0.191166667
0.489698198,0.536927928,0.555211712,-0.25295045,-0.206364865
0.66622973,0.457189189,0.509923423,-0.334734234,-0.221563063
0.687031532,0.604261261,0.629545045,-0.330283784,-0.225364865
0.4535,0.398,0.4175,-0.222166667,-0.149166667
0.524698198,0.462927928,0.298211712,-0.180617117,-0.165364865
0.69222973,0.553189189,0.141256757,-0.153067568,-0.167563063
0.789698198,0.728927928,0.412211712,-0.237617117,-0.266031532
0.809563063,0.731522523,0.40159009,-0.242400901,-0.261896396
0.642031532,0.641261261,0.558545045,-0.26995045,-0.259698198
0.935896396,0.582855856,0.573256757,0.012265766,-0.278563063
0.955761261,0.58545045,0.562635135,0.007481982,-0.274427928
0.845765766,0.686630631,0.586189189,0.082441441,-0.251432432
0.491567568,0.852702703,0.568477477,-0.136774775,-0.199234234
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703
0.243837838,0.867513514,0.733054054,-0.096540541,-0.167837838
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.449968468,0.531738739,0.576454955,-0.243382883,-0.214635135
0.701166667,0.387333333,0.599833333,-0.259833333,-0.2725
0.721031532,0.389927928,0.589211712,-0.264617117,-0.268364865
0.92922973,0.629855856,0.541256757,-0.237400901,-0.27022973
0.668099099,0.772963964,0.523189189,-0.218558559,-0.214432432
0.491567568,0.852702703,0.568477477,-0.136774775,-0.199234234
0.399765766,0.900630631,0.663522523,-0.124891892,-0.141432432
0.339234234,0.748369369,0.565144144,-0.119774775,-0.145900901
0.319369369,0.745774775,0.575765766,-0.114990991,-0.150036036
0.4095,0.642,0.562833333,-0.185166667,-0.177166667
0.626698198,0.711927928,0.626545045,-0.267283784,-0.192031532
0.6265,0.452,0.531166667,-0.325166667,-0.229833333
0.772698198,0.305927928,0.692211712,-0.075283784,-0.242364865
0.843896396,0.370855856,0.572923423,-0.033734234,-0.258563063
0.794432432,0.624297297,0.694855856,0.036108108,-0.231099099
0.627630631,0.883225225,0.509567568,-0.160342342,-0.176963964
0.399765766,0.900630631,0.663522523,-0.124891892,-0.141432432
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.753031532,0.563261261,0.798211712,-0.012617117,-0.208698198
0.929563063,0.483522523,0.752923423,-0.094400901,-0.223896396
1.127094595,0.399783784,0.805301802,0.201815315,-0.256761261
0.890765766,0.649630631,0.657189189,0.022108108,-0.217099099
0.714234234,0.729369369,0.702477477,0.103891892,-0.201900901
0.496099099,0.925963964,0.625855856,-0.138891892,-0.127432432
0.515963964,0.928558559,0.615234234,-0.143675676,-0.123297297
0.744495495,1.27981982,-0.072720721,0.224873874,-0.272495495
0.638031532,0.993261261,-0.125121622,0.183382883,-0.326364865
0.753896396,0.904855856,-0.140743243,0.034265766,-0.057563063
0.545031532,0.296261261,0.441211712,-0.39695045,0.057968468
0.737563063,0.490522523,0.493923423,-0.497400901,0.374436937
0.757427928,0.493117117,0.483301802,-0.502184685,0.378572072
1.049626126,0.718045045,0.41068018,-0.747635135,0.541707207
0.781144144,0.773765766,0.494063063,-0.570963964,0.247189189
0.568945946,0.836837838,0.547351351,-0.407846847,-0.035612613
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.566545045,0.694468468,0.727373874,-0.309905405,-0.353878378
0.866076577,0.518396396,0.734085586,-0.517689189,-0.544743243
0.789211712,0.229801802,0.487373874,-0.486572072,-0.487878378
0.686076577,0.32872973,0.424752252,-0.365355856,-0.308076577
0.760608108,0.341324324,0.425130631,0.05686036,-0.165274775
0.787810811,0.623432432,0.698396396,0.037702703,-0.232477477
0.611279279,0.703171171,0.743684685,0.119486486,-0.217279279
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.569878378,0.642135135,0.847040541,0.070761261,-0.194878378
0.821076577,0.49772973,0.870418919,0.054310811,-0.252743243
0.997608108,0.417990991,0.825130631,-0.027472973,-0.267941441
0.942472973,0.631585586,0.534175676,-0.24059009,-0.267472973
0.661477477,0.772099099,0.52672973,-0.216963964,-0.215810811
0.484945946,0.851837838,0.572018018,-0.13518018,-0.200612613
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414
0.19654955,0.716981982,0.627594595,-0.094612613,-0.16954955
0.265878378,0.466135135,0.495040541,-0.169238739,-0.192878378
0.606076577,0.43972973,0.610752252,-0.377355856,-0.38340991
0.857274775,0.295324324,0.634130631,-0.393806306,-0.441274775
1.140472973,0.324252252,0.866509009,-0.158256757,-0.439472973
1.088671171,0.485513514,0.695220721,0.009292793,-0.280004505
0.787810811,0.623432432,0.698396396,0.037702703,-0.232477477
0.484945946,0.851837838,0.572018018,-0.13518018,-0.200612613
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.19654955,0.716981982,0.627594595,-0.094612613,-0.16954955
0.477545045,0.576468468,0.635040541,-0.118238739,-0.221211712
0.518013514,0.466207207,0.648662162,-0.176454955,-0.25868018
0.809878378,0.471468468,0.781040541,-0.193238739,-0.316211712
0.878076577,0.442396396,0.753752252,-0.389355856,-0.445076577
0.817545045,0.290135135,0.655373874,-0.384238739,-0.449545045
0.814076577,0.41972973,0.467418919,-0.408022523,-0.423076577
0.524477477,0.597099099,0.455396396,-0.202630631,-0.230144144
0.621009009,0.88236036,0.513108108,-0.158747748,-0.178342342
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811
0.584009009,0.863027027,0.687441441,-0.076747748,-0.167342342
0.467810811,0.835099099,0.73572973,-0.057963964,-0.185477477
0.447945946,0.832504505,0.746351351,-0.05318018,-0.189612613
0.553878378,0.742801802,0.736040541,-0.199905405,0.077121622
0.889076577,0.583396396,0.734752252,-0.489022523,0.184256757
0.929545045,0.473135135,0.748373874,-0.547238739,0.146788288
0.874743243,0.540396396,0.669085586,-0.617355856,0.19359009
0.897608108,0.636990991,0.566463964,-0.384472973,0.310391892
0.766810811,0.591099099,0.470396396,-0.313963964,0.337189189
0.554612613,0.654171171,0.523684685,-0.150846847,0.054387387
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.527545045,0.775801802,0.650707207,-0.456572072,-0.013211712
0.527346847,0.515873874,0.555328829,-0.514454955,-0.051013514
0.739545045,0.452801802,0.502040541,-0.677572072,0.231788288
0.711076577,0.487063063,0.508085586,-0.491022523,0.368923423
1.077941441,0.647324324,0.504130631,-0.67113964,0.489391892
0.855810811,0.709099099,0.56272973,-0.505630631,0.204522523
0.875675676,0.711693694,0.552108108,-0.510414414,0.208657658
0.721207207,0.748288288,0.598153153,-0.435531532,0.408792793
0.873072072,0.792882883,0.541864865,-0.535648649,0.724927928
0.660873874,0.855954955,0.595153153,-0.372531532,0.442126126
0.807072072,0.709882883,0.756198198,-0.122648649,0.429594595
0.88727027,0.604810811,0.748576577,-0.190432432,0.400396396
0.867405405,0.602216216,0.759198198,-0.185648649,0.396261261
0.528873874,0.813954955,0.64081982,-0.277198198,0.130126126
0.597072072,0.784882883,0.613531532,-0.473315315,0.001261261
0.986936937,0.635477477,0.623243243,-0.335432432,0.247063063
1.067454955,0.543198198,0.629292793,-0.394094595,0.211878378
1.00331982,0.560792793,0.643337838,-0.126211712,0.051013514
0.858184685,0.601387387,0.56104955,-0.541995495,-0.338851351
0.741986486,0.573459459,0.609337838,-0.523211712,-0.356986486
0.625788288,0.545531532,0.657626126,-0.504427928,-0.375121622
0.648653153,0.642126126,0.555004505,-0.271545045,-0.25831982
0.674720721,0.773828829,0.519648649,-0.220153153,-0.213054054
0.594522523,0.878900901,0.52727027,-0.152369369,-0.183855856
0.366657658,0.896306306,0.681225225,-0.116918919,-0.148324324
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595
0.319788288,0.617531532,0.596959459,-0.172761261,-0.189788288
0.31959009,0.357603604,0.501581081,-0.230644144,-0.22759009
0.622454955,0.129198198,0.627959459,-0.057761261,-0.259454955
0.77931982,0.306792793,0.688671171,-0.076878378,-0.240986486
0.936184685,0.484387387,0.749382883,-0.095995495,-0.222518018
0.955716216,0.633315315,0.527094595,-0.243779279,-0.264716216
0.749387387,0.709162162,0.588315315,-0.15481982,-0.255720721
0.831918919,0.72309009,0.626693694,-0.222603604,-0.393918919
0.529387387,0.805162162,0.711981982,-0.252486486,-0.315720721
0.509522523,0.802567568,0.722603604,-0.247702703,-0.319855856
0.270324324,0.870972973,0.718891892,-0.102918919,-0.162324324
0.456788288,0.792531532,0.668292793,-0.187094595,-0.175454955
0.63331982,0.712792793,0.623004505,-0.268878378,-0.190653153
0.673788288,0.602531532,0.636626126,-0.327094595,-0.228121622
0.693653153,0.605126126,0.626004505,-0.331878378,-0.223986486
0.764851351,0.670054054,0.506716216,-0.290328829,-0.240184685
0.674720721,0.773828829,0.519648649,-0.220153153,-0.213054054
0.498189189,0.853567568,0.564936937,-0.138369369,-0.197855856
0.270324324,0.870972973,0.718891892,-0.102918919,-0.162324324
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459
0.319788288,0.617531532,0.596959459,-0.172761261,-0.189788288
0.49631982,0.537792793,0.551671171,-0.254545045,-0.204986486
0.799184685,0.309387387,0.67804955,-0.081662162,-0.236851351
1.082382883,0.338315315,0.910427928,0.153887387,-0.23504955
0.925518018,0.160720721,0.849716216,0.173004505,-0.253518018
0.682986486,0.281459459,0.726337838,-0.062878378,-0.254986486
0.627851351,0.495054054,0.435382883,-0.275995495,-0.254518018
0.962382883,0.586315315,0.559094595,0.005887387,-0.27304955
0.948720721,0.712828829,0.544981982,0.066846847,-0.236054054
0.856918919,0.760756757,0.640027027,0.07872973,-0.178252252
0.638783784,0.957351351,0.563405405,-0.164054054,-0.103783784
0.522585586,0.929423423,0.611693694,-0.14527027,-0.121918919
0.365720721,0.751828829,0.550981982,-0.126153153,-0.140387387
0.249522523,0.723900901,0.59927027,-0.107369369,-0.158522523
0.491720721,0.749495495,0.510981982,-0.014486486,-0.203387387
0.512522523,0.896567568,0.630603604,-0.010036036,-0.207189189
0.492657658,0.893972973,0.641225225,-0.005252252,-0.211324324
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459
0.319788288,0.617531532,0.596959459,-0.172761261,-0.189788288
0.49631982,0.537792793,0.551671171,-0.254545045,-0.204986486
0.672851351,0.458054054,0.506382883,-0.336328829,-0.220184685
0.904382883,0.570981982,0.635761261,-0.290112613,-0.244382883
